*Equine foamy virus*,*Retroviridae*,*Equispumavirus*,Perissodactyla,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Equine infectious anemia virus*,*Retroviridae*,*Lentivirus*,Perissodactyla,True,False,"Cook RF, Leroux C, Issel CJ (2013). Equine Infectious Anemia and Equine Infectious Anemia Virus in 2013: A Review. _Veterinary Microbiology_, *167*(1-2), 181-204. ISSN 03781135, doi: 10.1016/j.vetmic.2013.09.031.","Cook RF, Leroux C, Issel CJ (2013). Equine Infectious Anemia and Equine Infectious Anemia Virus in 2013: A Review. _Veterinary Microbiology_, *167*(1-2), 181-204. ISSN 03781135, doi: 10.1016/j.vetmic.2013.09.031."
*Equine mastadenovirus A*,*Adenoviridae*,*Mastadenovirus*,Perissodactyla,False,False,"Cavanagh HMA, Mahony TJ, Vanniasinkam T (2012). Genetic Characterization of Equine Adenovirus Type 1. _Veterinary Microbiology_, *155*, 33-37. ISSN 0378-1135, doi: 10.1016/j.vetmic.2011.08.014.",
*Equine mastadenovirus B*,*Adenoviridae*,*Mastadenovirus*,Perissodactyla,False,False,"Cavanagh HMA, Mahony TJ, Vanniasinkam T (2012). Genetic Characterization of Equine Adenovirus Type 1. _Veterinary Microbiology_, *155*, 33-37. ISSN 0378-1135, doi: 10.1016/j.vetmic.2011.08.014.",
*Equine rhinitis A virus*,*Picornaviridae*,*Aphthovirus*,Perissodactyla,False,False,"Savage CJ, Middleton D, Studdert MJ (2013). Adeno, Hendra, and Equine Rhinitis Viral Respiratory Diseases. In Sellon DC, Long M (eds.), _Equine Infectious Diseases_, Second edition, 189-197. Saunders, St. Louis. ISBN 978-1-4557-0891-8.",
*Equine torovirus*,*Tobaniviridae*,*Torovirus*,Perissodactyla,False,False,"Cavanagh D (2005). Coronaviridae: A Review of Coronaviruses and Toroviruses. _Coronaviruses with special emphasis on first insights concerning SARS_, 232. doi: 10.1007/3-7643-7339-3_1.",
*Erbovirus A*,*Picornaviridae*,*Erbovirus*,Perissodactyla,False,False,"Savage CJ, Middleton D, Studdert MJ (2013). Adeno, Hendra, and Equine Rhinitis Viral Respiratory Diseases. In Sellon DC, Long M (eds.), _Equine Infectious Diseases_, Second edition, 189-197. Saunders, St. Louis. ISBN 978-1-4557-0891-8.",
*European bat 1 lyssavirus*,*Rhabdoviridae*,*Lyssavirus*,Chiroptera,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*European bat 2 lyssavirus*,*Rhabdoviridae*,*Lyssavirus*,Chiroptera,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*European brown hare syndrome virus*,*Caliciviridae*,*Lagovirus*,Lagomorpha,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Everglades virus*,*Togaviridae*,*Alphavirus*,Rodentia,True,True,"Contigiani MS, Diaz LA (2017). Togaviridae. In Marcondes CB (ed.), _Arthropod Borne Diseases_, 115-135. Springer, Cham. ISBN 978-3-319-13884-8, doi: 10.1007/978-3-319-13884-8.","Contigiani MS, Diaz LA (2017). Togaviridae. In Marcondes CB (ed.), _Arthropod Borne Diseases_, 115-135. Springer, Cham. ISBN 978-3-319-13884-8, doi: 10.1007/978-3-319-13884-8."
*Felid alphaherpesvirus 1*,*Herpesviridae*,*Varicellovirus*,Carnivora,False,False,"Gaskell R, Willoughby K (1999). Herpesviruses of Carnivores. _Veterinary Microbiology_, *69*(1-2), 73-88. ISSN 03781135, doi: 10.1016/S0378-1135(99)00092-9.",
*Feline calicivirus*,*Caliciviridae*,*Vesivirus*,Carnivora,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Feline foamy virus*,*Retroviridae*,*Felispumavirus*,Carnivora,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Feline immunodeficiency virus*,*Retroviridae*,*Lentivirus*,Carnivora,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Feline leukemia virus*,*Retroviridae*,*Gammaretrovirus*,Carnivora,False,False,"Hardy WD, Hess PW, Macewen EG, Mcclelland AJ, Zuckerman EE, Cotter SM, Jarrett O (1976). Biology of Feline Leukemia Virus in the Natural Environment Environment 1. _Cancer Research_, *36*, 582-588.",
*Feline morbillivirus*,*Paramyxoviridae*,*Morbillivirus*,Carnivora,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Fikirini ledantevirus*,*Rhabdoviridae*,*Ledantevirus*,Chiroptera,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Flexal mammarenavirus*,*Arenaviridae*,*Mammarenavirus*,Rodentia,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Foot-and-mouth disease virus*,*Picornaviridae*,*Aphthovirus*,Cetartiodactyla,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Fort Morgan virus*,*Togaviridae*,*Alphavirus*,Passeriformes,True,False,"Allison AB, Stallknecht DE, Holmes EC (2015). Evolutionary Genetics and Vector Adaptation of Recombinant Viruses of the Western Equine Encephalitis Antigenic Complex Provides New Insights into Alphavirus Diversity and Host Switching. _Virology_, *474*, 154-162. ISSN 00426822, doi: 10.1016/j.virol.2014.10.024.","Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072."
*Gairo mammarenavirus*,*Arenaviridae*,*Mammarenavirus*,Rodentia,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Ghanaian bat henipavirus*,*Paramyxoviridae*,*Henipavirus*,Chiroptera,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Gibbon ape leukemia virus*,*Retroviridae*,*Gammaretrovirus*,Primates,False,False,"Wachtman L, Mansfield K (2012). _Viral Diseases of Nonhuman Primates_, Second edition. Elsevier. ISBN 978-0-12-381366-4, doi: 10.1016/B978-0-12-381366-4.00001-8.",
*Goatpox virus*,*Poxviridae*,*Capripoxvirus*,Cetartiodactyla,False,False,"Shapshak P, Sinnott JT, Somboonwit C, Kuhn JH (eds.) (2015). _Global Virology I: Identifying and Investigating Viral Diseases_. Springer, New York. ISBN 978-1-4939-2410-3, doi: 10.1007/978-1-4939-2410-3.",
*Gorilline gammaherpesvirus 1*,*Herpesviridae*,*Lymphocryptovirus*,Primates,False,False,"Wachtman L, Mansfield K (2012). _Viral Diseases of Nonhuman Primates_, Second edition. Elsevier. ISBN 978-0-12-381366-4, doi: 10.1016/B978-0-12-381366-4.00001-8.",
*Ground squirrel hepatitis virus*,*Hepadnaviridae*,*Orthohepadnavirus*,Rodentia,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Guanarito mammarenavirus*,*Arenaviridae*,*Mammarenavirus*,Rodentia,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Hantaan orthohantavirus*,*Hantaviridae*,*Orthohantavirus*,Rodentia,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Hendra henipavirus*,*Paramyxoviridae*,*Henipavirus*,Chiroptera,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Hepatitis B virus*,*Hepadnaviridae*,*Orthohepadnavirus*,Primates,False,True,"Wachtman L, Mansfield K (2012). _Viral Diseases of Nonhuman Primates_, Second edition. Elsevier. ISBN 978-0-12-381366-4, doi: 10.1016/B978-0-12-381366-4.00001-8.",
*Hepatovirus A*,*Picornaviridae*,*Hepatovirus*,Primates,False,True,"Wachtman L, Mansfield K (2012). _Viral Diseases of Nonhuman Primates_, Second edition. Elsevier. ISBN 978-0-12-381366-4, doi: 10.1016/B978-0-12-381366-4.00001-8.",
*Hepatovirus B*,*Picornaviridae*,*Hepatovirus*,Carnivora,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Highlands J virus*,*Togaviridae*,*Alphavirus*,Passeriformes,True,False,"Allison AB, Stallknecht DE, Holmes EC (2015). Evolutionary Genetics and Vector Adaptation of Recombinant Viruses of the Western Equine Encephalitis Antigenic Complex Provides New Insights into Alphavirus Diversity and Host Switching. _Virology_, *474*, 154-162. ISSN 00426822, doi: 10.1016/j.virol.2014.10.024.","Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072."
*Hippotragine gammaherpesvirus 1*,*Herpesviridae*,*Macavirus*,Cetartiodactyla,False,False,"O'Toole D, Li H (2014). The Pathology of Malignant Catarrhal Fever, With an Emphasis on Ovine Herpesvirus 2. _Veterinary Pathology_, *51*(2), 437-452. ISSN 03009858, doi: 10.1177/0300985813520435.",
*Human coronavirus 229E*,*Coronaviridae*,*Alphacoronavirus*,Cetartiodactyla,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Human mastadenovirus B*,*Adenoviridae*,*Mastadenovirus*,Primates,False,True,"Wevers D, Metzger S, Babweteera F, Bieberbach M, Boesch C, Cameron K, Couacy-Hymann E, Cranfield M, Gray M, Harris LA, Head J, Jeffery K, Knauf S, Lankester F, Leendertz SAJ, Lonsdorf E, Mugisha L, Nitsche A, Reed P, Robbins M, Travis DA, Zommers Z, Leendertz FH, Ehlers B (2011). Novel Adenoviruses in Wild Primates: A High Level of Genetic Diversity and Evidence of Zoonotic Transmissions. _Journal of virology_, *85*(20), 10774-10784. doi: 10.1128/JVI.00810-11.",
*Human mastadenovirus C*,*Adenoviridae*,*Mastadenovirus*,Primates,False,True,"Wevers D, Metzger S, Babweteera F, Bieberbach M, Boesch C, Cameron K, Couacy-Hymann E, Cranfield M, Gray M, Harris LA, Head J, Jeffery K, Knauf S, Lankester F, Leendertz SAJ, Lonsdorf E, Mugisha L, Nitsche A, Reed P, Robbins M, Travis DA, Zommers Z, Leendertz FH, Ehlers B (2011). Novel Adenoviruses in Wild Primates: A High Level of Genetic Diversity and Evidence of Zoonotic Transmissions. _Journal of virology_, *85*(20), 10774-10784. doi: 10.1128/JVI.00810-11.",
*Human mastadenovirus E*,*Adenoviridae*,*Mastadenovirus*,Primates,False,True,"Wevers D, Metzger S, Babweteera F, Bieberbach M, Boesch C, Cameron K, Couacy-Hymann E, Cranfield M, Gray M, Harris LA, Head J, Jeffery K, Knauf S, Lankester F, Leendertz SAJ, Lonsdorf E, Mugisha L, Nitsche A, Reed P, Robbins M, Travis DA, Zommers Z, Leendertz FH, Ehlers B (2011). Novel Adenoviruses in Wild Primates: A High Level of Genetic Diversity and Evidence of Zoonotic Transmissions. _Journal of virology_, *85*(20), 10774-10784. doi: 10.1128/JVI.00810-11.",
*Indiana vesiculovirus*,*Rhabdoviridae*,*Vesiculovirus*,Cetartiodactyla,True,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.","Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072."
*Influenza A virus*,*Orthomyxoviridae*,*Alphainfluenzavirus*,Anseriformes,False,True,"Webster RG, Bean WJ, Gorman OT, Chambers TM, Kawaoka Y (1992). Evolution and Ecology of Influenza A Viruses. _Microbiological Reviews_, *56*(1), 152-179.",
*Influenza A virus*,*Orthomyxoviridae*,*Alphainfluenzavirus*,Cetartiodactyla,False,True,"Webster RG, Bean WJ, Gorman OT, Chambers TM, Kawaoka Y (1992). Evolution and Ecology of Influenza A Viruses. _Microbiological Reviews_, *56*(1), 152-179.",
*Influenza A virus*,*Orthomyxoviridae*,*Alphainfluenzavirus*,Carnivora,False,True,"Gibbs EPJ, Anderson TC (2010). Equine and Canine Influenza: A Review of Current Events. _Animal health research reviews_, *11*(1), 43-51. ISSN 14752654, doi: 10.1017/S1466252310000046.",
*Iotapapillomavirus 1*,*Papillomaviridae*,*Iotapapillomavirus*,Rodentia,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.

Bernard HU, Burk RD, Chen Z, van Doorslaer K, zur Hausen H, de Villiers EM (2010). Classification of Papillomaviruses (PVs) Based on 189 PV Types and Proposal of Taxonomic Amendments. _Virology_, *401*(1), 70-79. ISSN 00426822, doi: 10.1016/j.virol.2010.02.002.",
*Ippy mammarenavirus*,*Arenaviridae*,*Mammarenavirus*,Rodentia,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Irkut lyssavirus*,*Rhabdoviridae*,*Lyssavirus*,Chiroptera,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Isfahan vesiculovirus*,*Rhabdoviridae*,*Vesiculovirus*,Rodentia,True,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.","Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072."
*Jaagsiekte sheep retrovirus*,*Retroviridae*,*Betaretrovirus*,Cetartiodactyla,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Japanese encephalitis virus*,*Flaviviridae*,*Flavivirus*,Cetartiodactyla,True,True,"Lord JS, Gurley ES, Pulliam JRC (2015). Rethinking Japanese Encephalitis Virus Transmission: A Framework for Implicating Host and Vector Species. _PLOS Neglected Tropical Diseases_, *9*(12), e0004074. ISSN 1935-2735, doi: 10.1371/journal.pntd.0004074.","Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072."
*Argentinian mammarenavirus*,*Arenaviridae*,*Mammarenavirus*,Rodentia,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Jutiapa virus*,*Flaviviridae*,*Flavivirus*,Rodentia,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Kappapapillomavirus 1*,*Papillomaviridae*,*Kappapapillomavirus*,Lagomorpha,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.

Bernard HU, Burk RD, Chen Z, van Doorslaer K, zur Hausen H, de Villiers EM (2010). Classification of Papillomaviruses (PVs) Based on 189 PV Types and Proposal of Taxonomic Amendments. _Virology_, *401*(1), 70-79. ISSN 00426822, doi: 10.1016/j.virol.2010.02.002.",
*Kappapapillomavirus 2*,*Papillomaviridae*,*Kappapapillomavirus*,Lagomorpha,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.

Bernard HU, Burk RD, Chen Z, van Doorslaer K, zur Hausen H, de Villiers EM (2010). Classification of Papillomaviruses (PVs) Based on 189 PV Types and Proposal of Taxonomic Amendments. _Virology_, *401*(1), 70-79. ISSN 00426822, doi: 10.1016/j.virol.2010.02.002.",
*Kasokero orthonairovirus*,*Nairoviridae*,*Orthonairovirus*,Chiroptera,False,True,"Kalunda M, Mukwaya LG, Mukuye A, Lule M, Sekyalo E, Wright J, Casals J (1986). Kasokero Virus: A New Human Pathogen from Bats (Rousettus Aegyptiacus) in Uganda. _American Journal of Tropical Medicine and Hygiene_, *35*(2), 387-392. ISSN 00029637, doi: 10.4269/ajtmh.1986.35.387.

Walker PJ, Widen SG, Firth C, Blasdell KR, Wood TG, Travassos Da Rosa AP, Guzman H, Tesh RB, Vasilakis N (2015). Genomic Characterization of Yogue, Kasokero, Issyk-Kul, Keterah, Gossas, and Thiafora Viruses: Nairoviruses Naturally Infecting Bats, Shrews, and Ticks. _American Journal of Tropical Medicine and Hygiene_, *93*(5), 1041-1051. ISSN 00029637, doi: 10.4269/ajtmh.15-0344.","Walker PJ, Widen SG, Wood TG, Guzman H, Tesh RB, Vasilakis N (2016). A Global Genomic Characterization of Nairoviruses Identifies Nine Discrete Genogroups with Distinctive Structural Characteristics and Host-Vector Associations. _American Journal of Tropical Medicine and Hygiene_, *94*(5), 1107-1122. ISSN 00029637, doi: 10.4269/ajtmh.15-0917."
*Kern Canyon ledantevirus*,*Rhabdoviridae*,*Ledantevirus*,Chiroptera,False,False,"Kuzmin IV, Hughes GJ, Rupprecht CE (2006). Phylogenetic Relationships of Seven Previously Unclassfied Viruses within the Family Rhabdoviridae Using Partial Nucleoprotein Gene Sequences. _Journal of General Virology_, *87*(8), 2323-2331. ISSN 00221317, doi: 10.1099/vir.0.81879-0.

Blasdell KR, Guzman H, Widen SG, Firth C, Wood TG, Holmes EC, Tesh RB, Vasilakis N, Walker PJ (2015). Ledantevirus: A Proposed New Genus in the Rhabdoviridae Has a Strong Ecological Association with Bats. _American Journal of Tropical Medicine and Hygiene_, *92*(2), 405-410. ISSN 00029637, doi: 10.4269/ajtmh.14-0606.","Kuzmin IV, Hughes GJ, Rupprecht CE (2006). Phylogenetic Relationships of Seven Previously Unclassfied Viruses within the Family Rhabdoviridae Using Partial Nucleoprotein Gene Sequences. _Journal of General Virology_, *87*(8), 2323-2331. ISSN 00221317, doi: 10.1099/vir.0.81879-0."
*Keuraliba ledantevirus*,*Rhabdoviridae*,*Ledantevirus*,Rodentia,False,False,"Cropp CB, Prange WC, Monath TP (1985). LeDantec Virus: Identification as a Rhabdovirus Associated with Human Infection and Formation of a New Serogroup. _Journal of General Virology_, *66*(12), 2749-2754. ISSN 00221317, doi: 10.1099/0022-1317-66-12-2749.","Cropp CB, Prange WC, Monath TP (1985). LeDantec Virus: Identification as a Rhabdovirus Associated with Human Infection and Formation of a New Serogroup. _Journal of General Virology_, *66*(12), 2749-2754. ISSN 00221317, doi: 10.1099/0022-1317-66-12-2749.

Blasdell KR, Guzman H, Widen SG, Firth C, Wood TG, Holmes EC, Tesh RB, Vasilakis N, Walker PJ (2015). Ledantevirus: A Proposed New Genus in the Rhabdoviridae Has a Strong Ecological Association with Bats. _American Journal of Tropical Medicine and Hygiene_, *92*(2), 405-410. ISSN 00029637, doi: 10.4269/ajtmh.14-0606."
*Khabarovsk orthohantavirus*,*Hantaviridae*,*Orthohantavirus*,Rodentia,False,False,"Shapshak P, Sinnott JT, Somboonwit C, Kuhn JH (eds.) (2015). _Global Virology I: Identifying and Investigating Viral Diseases_. Springer, New York. ISBN 978-1-4939-2410-3, doi: 10.1007/978-1-4939-2410-3.",
*Khujand lyssavirus*,*Rhabdoviridae*,*Lyssavirus*,Chiroptera,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Kimberley ephemerovirus*,*Rhabdoviridae*,*Ephemerovirus*,Cetartiodactyla,True,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.","Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072."
*Kokobera virus*,*Flaviviridae*,*Flavivirus*,Diprotodontia,True,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.","Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072."
*Koutango virus*,*Flaviviridae*,*Flavivirus*,Rodentia,True,True,"Shope RE (2003). Epidemiology of Other Arthropod-Borne Flaviviruses Infecting Humans. In Chambers TJ, Monath TP (eds.), _The Flaviviruses: Detection, Diagnosis, and Vaccine Development. Advances in Virus Research, Vol 61_, volume 61, 373-391. Elsevier. ISBN 0-12-039861-3, doi: 10.1016/S0065-3527(03)61009-2.","Shope RE (2003). Epidemiology of Other Arthropod-Borne Flaviviruses Infecting Humans. In Chambers TJ, Monath TP (eds.), _The Flaviviruses: Detection, Diagnosis, and Vaccine Development. Advances in Virus Research, Vol 61_, volume 61, 373-391. Elsevier. ISBN 0-12-039861-3, doi: 10.1016/S0065-3527(03)61009-2."
*Kyasanur Forest disease virus*,*Flaviviridae*,*Flavivirus*,Primates,True,True,"Calisher CH, Gould EA (2003). Taxonomy of the Virus Family Flaviviridae. _Advances in Virus Research_, *59*, 1-19. ISSN 00653527, doi: 10.1016/S0065-3527(03)59001-7.","Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072."
*Gammaarterivirus lacdeh*,*Arteriviridae*,*Gammaarterivirus*,Rodentia,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Lagos bat lyssavirus*,*Rhabdoviridae*,*Lyssavirus*,Chiroptera,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Laguna Negra orthohantavirus*,*Hantaviridae*,*Orthohantavirus*,Rodentia,False,True,"Shapshak P, Sinnott JT, Somboonwit C, Kuhn JH (eds.) (2015). _Global Virology I: Identifying and Investigating Viral Diseases_. Springer, New York. ISBN 978-1-4939-2410-3, doi: 10.1007/978-1-4939-2410-3.",
*Lambdapapillomavirus 1*,*Papillomaviridae*,*Lambdapapillomavirus*,Carnivora,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.

Bernard HU, Burk RD, Chen Z, van Doorslaer K, zur Hausen H, de Villiers EM (2010). Classification of Papillomaviruses (PVs) Based on 189 PV Types and Proposal of Taxonomic Amendments. _Virology_, *401*(1), 70-79. ISSN 00426822, doi: 10.1016/j.virol.2010.02.002.",
*Lambdapapillomavirus 2*,*Papillomaviridae*,*Lambdapapillomavirus*,Carnivora,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.

Bernard HU, Burk RD, Chen Z, van Doorslaer K, zur Hausen H, de Villiers EM (2010). Classification of Papillomaviruses (PVs) Based on 189 PV Types and Proposal of Taxonomic Amendments. _Virology_, *401*(1), 70-79. ISSN 00426822, doi: 10.1016/j.virol.2010.02.002.",
*Langur virus*,*Retroviridae*,*Betaretrovirus*,Primates,False,False,"Fine D, Schochetman G (1978). Type D Primate Retroviruses: A Review. _Cancer Research_, *38*(10), 3123-3139. ISSN 15387445.",
*Lassa mammarenavirus*,*Arenaviridae*,*Mammarenavirus*,Rodentia,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
